overall,asin,reviewText,time,year
4.0,0002005263,"I have come to enjoy Tony Hillerman's books.  My friend is a Navajo Indian who grew up on a reservation.  She suggested Tony Hillerman as a good author to learn more about the Navajo culture.  And she was right, I am.  The Sinister Pig is easy reading and educational in more ways than one even realizes as they are reading.  You don't have to pause to wonder what the author means, it is clear as day.  The one thing I wish I had known before purchasing the Sinister Pig is the fact that the many many Hillerman books go in order.  So, I did not have much background information on the characters.  It is possible to still read it, Hillerman does provide some facts from previous books. But, I believe it would have been better if I went in order.  It would have been a much more rounded book with more sympathy or empathy for these characters, provided by reading the previous books. Which I now plan on.",2014-07-26,2014
5.0,0002005263,Very good writing.  I miss Tony HIllerman.,2014-06-30,2014
5.0,0002005263,"I love Tony Hillerman's work and am sad that he is no longer with us to tell great Leaphorn/Chee stories. I lived in Farmington, NM for many years and am familiar with the Navajo Tribe and the many beautiful landscapes and places he describes. His books are always respectful of Navajo culture and a great read!",2014-06-24,2014
5.0,0002005263,Just in time for alzheimers onset.  I can read them all over again!  Seriously Hillerman tells an excellent story and you get a window into another culture in the background.,2014-06-18,2014
5.0,0002005263,"I believe this was Tony Hillerman's last work before his death?  If so, it is a fitting last hurrah to a stellar writing career.  Plot,  characterization, dialogue were all imaginative and superbly written.  It is a story of good (Leaphorn and Chee) and innocence (Bernadette Manuelito) vs super-rich and powerful evil, and a man who redeems himself from evil through his love for a good, although flawed, woman.  Good, innocence, and redemption, after much suspense emerge victorious, of course, and my only disappointment is that the author did not give the villain a more fitting end.  I will miss Hillerman and his characters, his respect for American Indian culture, and the thoroughly Catholic world view that underlies his novels.  Requiescat in Pace.",2014-06-15,2014
5.0,0002005263,"Moves Jim and Bernadette along--with some dope dealers.  Another ""sinister Easterner disturbs hotzo"" yarn, complete with some good bad guys.",2014-06-09,2014
4.0,0002005263,Many good characters and story lines.  Only one character's story is completed at the end of the book.  Leaves you wanting more story about what happens to the everyone else.,2014-05-19,2014
5.0,0002005263,Tony Hillerman has done it again!! He is such a great storyteller;and I absolutely loved Bernie 's character in this book.,2014-05-16,2014
4.0,0002005263,"If you like Tony Hillerman's characters and style of writing, this book does not disappoint.  Another good read from a good writer.",2014-04-26,2014
5.0,0002005263,"I gave this book five stars because it is fast paced, suspenseful, and a good time. It builds up the characters in new ways, and brings closure to some ongoing story lines.",2014-04-14,2014
5.0,0002005263,Every Hillerman novel is wonderful and deserves multiple readings.  I even like the one written by his daughter.  I have all of Hillerman's novels (except the Vietnam one).,2014-03-31,2014
5.0,0002005263,I have been a Tony Hillerman fan for years. When I ordered this audio book it was because of the title. Listened to this story while exiting Colorado. The mountains and sand dunes were my vista. The story was light but tangled.,2014-03-19,2014
5.0,0002005263,I was glued to every word! I'm not accustomed to hearing background info on books I love by the author.,2014-03-15,2014
2.0,0002005263,"I have read many of the Hillerman books and enjoyed them immensely.  The later books, however, were not up to his earlier work, I am sorry to report.  The story gets near the end, and it seems like someone else had to finish the story.",2014-03-03,2014
4.0,0002005263,"This is older offering of Hillerman's, but the title intrigued me, so I ordered it.  I was not at all disappointed and learned the reason for the title to be very interesting.",2014-02-27,2014
5.0,0002005263,"I have read all of the Leaphorn/Chee mysteries, I was disappointed when Mr. Hillerman passed away, and was no longer writing any more of these great mysteries.",2014-01-16,2014
5.0,0002005263,"Tony HIllerman books are always excellent reading. If you haven't read any, don't wait any longer. kWorth your time and money.",2014-01-02,2014
5.0,0001384198,great,2014-12-31,2014
3.0,0001384198,Board book is a very shortened version of the classic,2014-12-28,2014
5.0,0001384198,"Beautiful large-size book to teach young children about trying when you don't think you can do something, not giving up and then achieving success.  Overcoming odds and being able to accomplish something others cannot and being proud of the accomplishment.",2014-12-23,2014
4.0,0001384198,"A wonderful book which I read to my children.  A little small compared to the one I had thirty years ago, but my grandson does not seem to mind.",2014-12-16,2014
5.0,0001384198,One of my all-time favorites. Beautiful edition.,2014-12-13,2014
5.0,0001384198,DARLING book. Great illustrations!!,2014-12-12,2014
5.0,0001384198,Another classic children's book that I bought for my grandchildren.,2014-12-09,2014
5.0,0001384198,The perfect book for a child.,2014-12-08,2014
5.0,0001384198,"A great classic, my grandchildren love the story.",2014-12-07,2014
5.0,0001384198,Nice book reminds me of my childhood I can't wait to to read to my son when he's born.,2014-12-02,2014
4.0,0001384198,Cute little board book.,2014-11-26,2014
5.0,0001384198,"I gave this as a special gift to a Buddhist nun who lives near me and for 2 years has been building a training monastery. It's been a difficult, sometimes uphill project for her and a few other helpers, but it's coming along now. She read the book out loud during her morning meditation with two other nuns-in-training; they all loved it.",2014-11-23,2014
5.0,0001384198,LOVE THIS BOOK! I read this over and over as a child and was delighted to finally read it to my children. I also believe it contains valuable principles.,2014-11-21,2014
5.0,0001384198,"This was my favorite childhood story.  Whenever things got tough in my life, I would say to myself, ""I think I can, I think I can.""  I'm sixty and I never forgot this story... sounds silly, buy true,
My grandson loves it too.  I hope it helps him think positive.",2014-11-19,2014
4.0,0001384198,"The story and illustrations are great, I just wish the book itself was bigger. Just realize it's pocket-sized. Would be great to take on the go, but not a great bedtime story size. However, my kids still love reading it, even though it's small, and they haven't complained about the size. The story is classic and teaches a simple but great message. My kids (5 and 6 years old) love it, and I love that it has a nice message. Would definitely recommend the story itself, I just wish I would have ordered a bigger size (if there is one) so that when I read it to both my kids they can see the illustrations a little better.",2014-11-08,2014
5.0,0001384198,Classic book that my son loves.,2014-11-04,2014
5.0,0001384198,Cute glad to add it to my collection,2014-11-03,2014
4.0,0001384198,"Bought this for my grandson..it is a classic.  He is into Thomas and Friends and wanted to know the ""names"" of the engines..cute.",2014-10-29,2014
3.0,0001384198,"I was dissapointed when I received this small book. I had been looking for the ""Golden Book"" version of this story to send to friends in England and had hoped this would come close. I'll keep looking for what I want.",2014-10-29,2014
5.0,0001384198,Excellent!,2014-10-29,2014
5.0,0001384198,"This is a classic story that kids will always love, with a good encouraging message.",2014-10-26,2014
5.0,0001384198,Great purchase,2014-10-21,2014
5.0,0001384198,"To me this book is as old as time, but a new book for my grandaughter. She loves it and I have pleasure reading it 4-5 times a day. The condition was great and the book came quickly thank u off that.

  Sincerely a great full Nana",2014-10-20,2014
5.0,0001384198,great,2014-10-13,2014
5.0,0001384198,A beautiful edition of an old favorite.,2014-10-12,2014
5.0,0001384198,a classic that never fails,2014-10-11,2014
4.0,0001384198,"I needed to refresh my mind about a great children's book, to use for a funeral oration .",2014-10-11,2014
4.0,0001384198,Nice book... I only gave it 4 stars because I don't think it's great - original story- illustrations are ok,2014-10-11,2014
4.0,0001384198,"A friend suggested I read this leading to my first marathon.... I guess I will be chanting ""I think I can, I think I can"" - heart warming for little ones to ask for help and keep asking until you find the person who believes in you and what you want to achieve.",2014-10-11,2014
5.0,0001384198,A great lesson in sticking to your goals and having self confidence.,2014-10-09,2014
4.0,0001384198,"It is ok. It is smaller than I expected. I purchased it for a plane. The text is very small and so are the pictures. My son (2.5yo) lost his interest after we've read it a couple of time as it was hard to see the pictures. Hopefully, we can re-read it when he is older.",2014-10-09,2014
5.0,0001384198,one of the best.,2014-10-05,2014
5.0,0001384198,"This is the classic in its original format. Beware of ""abridged"" editions and reduced-size formats.",2014-09-24,2014
4.0,0001384198,bought for a gift,2014-09-23,2014
5.0,0001384198,EXCELLENT!,2014-09-14,2014
5.0,0001384198,Best book ever!,2014-09-07,2014
5.0,0001384198,"Beautiful book! And, my son loves it. It is a larger size, with more words, so very interesting and engaging for a 4 year old, who reads well.  He is growing out of the learning to read, one or 4 words each page & this one is still engaging because it has very large, gorgeous images.",2014-09-05,2014
5.0,0001384198,"Two year old loves this book. I LOVE the updated illustrations especially the Native American doll. It's just a beautiful book, one I will keep and pass down to my kids' children in 30 years.",2014-08-29,2014
4.0,0001384198,The book was smaller than I expected.,2014-08-23,2014
1.0,0001384198,"Why would you take a classic children's book and abridge it? It's already short. It's designed for kids. Why cut it down? Is paper that expensive?

I just wish the title said ""The Little Engine That Could, Abridged."" I bought this from my mobile phone, without reading the fine print, assuming I'd get the normal book. Time to find a normal copy. Perhaps in a physical bookstore this time. Or carefully reading reviews. Looking on a desktop, there seem to be dozens of different versions, all butchered in different ways.

Perhaps Amazon could find a way to place the normal edition at the top of the listings?",2014-08-20,2014
5.0,0001384198,Always a classic for children!,2014-08-03,2014
5.0,0001384198,"My favorite book as a child...I am purchasing this one for my newly-adopted nephew.  A positive, encouraging message...there's nothing you can't do if you set your mind to it!",2014-07-16,2014
4.0,0001384198,"It was not the original book, but it serves it purpose in that I can give it to a little girl to teach her to dream and believe in herself, even when there are doubts.  This books teaches children to dream.",2014-07-01,2014
5.0,0001384198,"A classic. This story is a must read for all children. Timeless and sweet, it teaches not only perserverebce but why we shoukdn't judge a book by its cover.",2014-05-14,2014
4.0,0001384198,"Cute classic kids story.  Book is very small, only 4 1/2 X 4 /2 inches in size which was a surprise to me when I oipened up my package.  Good size for little hands but very small print for reading.  It arrived within alloted time frame and was well packaged. Another good addition to my kids library collection.  Ellen P.",2014-04-27,2014
5.0,0001384198,"I am an artist, so when I read the book to my son, I was very fond of the artwork; very relevant, exciting in color and texture, and humorous.  I also loved the message of the book; the idea of the power of your words and supportive actions.  Excellent book!",2014-04-24,2014
4.0,0001384198,"my boy loves this story, and quotes whole pages, he loves the book and has read it hundreds of times, but the pages keep falling out- the stitching is  not sturdy enough for a toddler's loving attentions.",2014-04-20,2014
5.0,0001384198,"Have loved it since I was a child.  Just bought it for my soon to be great nephew/niece.  Have quoted the ""I think I can"" forever.",2014-04-17,2014
5.0,0001384198,It's a great story with  a great message for small children and grown ups alike  who love to read to their kids or grandkids.,2014-04-15,2014
5.0,0001384198,I loved this book as a child.  I think it turned into my mantram.  Mine was a cheap edition and is long gone.  This is an oversized gorgeous edition.  I wonder if this little message is how I managed to survive advanced cancer and accomplish everything I ever set my mind to my whole life.  May. be.,2014-03-31,2014
5.0,0001384198,This book is one of my favorites and i bought it for a friend who has a baby. I recommend it,2014-03-31,2014
5.0,0001384198,"This was my younger son David's favorite book. I bought this new copy of the book for my grandson who is named in memory of my younger son. This three-year-old loves the book and shuffles across the ceramic tile in the kitchen
chugging, ""I think I can; I think I can."" As a retired teacher of literature and language arts, I treasure the book as a great motivational tool for children. I would recommend it to every parent of small children, because we all need encouragement and good self-image. And who doesn't like trains?!?!?",2014-03-19,2014
5.0,0001384198,"I bought this as a gift for a two year old, and I was told that it was good quality. He has been walking around with it, looking at it for two days.",2014-03-13,2014
5.0,0001384198,"This was my favorite book growing up.  It has the best positive message of persevering--never give up, pursue your dreams.  Never give in to a difficult challenge--you can do it.  At 68, I still never give up.",2014-03-12,2014
5.0,0001384198,"My mom used to read me this when I was very young.  And, I think that phrase ""I think I can, I know I can"" has followed me throughout my years.  A wonderful lesson to learn at a young age.  One must believe in order for things to come true!

Absolutely love this book and the drawings.

Most highly recommended.",2014-03-11,2014
4.0,0001384198,"My son loves this book but either I didn't read the description well or the size of the book wasn't very prominently displayed. It's very tiny and his grandparents definitely cannot read it. It makes it tough to hold so I can read and he can see the pictures as well. Great, classic story though with beautiful pictures",2014-03-05,2014
5.0,0001384198,"I love this book so much because it's a cute message, and the main character and the hero are both females. It's refreshing to read a story to my daughter where the default character (be it a duck, pig, train, robot or human) isn't male. She'll have time enough in society to learn that the default human is a white male and everything else is an ""other,"" I really don't need children's books to start hammering that message in while she's not yet old enough to poop in the potty. Because some other books do that, but not this one. I think I got a little off-topic there...",2014-03-02,2014
5.0,0001384198,"I remember this book from decades ago when my mother read it to my brother and me, and I ordered it for my two-year-old grandson. The book is exactly as I remember it and I am thrilled to be able to give it to Owen for his second birthday, and I look forward to reading it to him. I had the book at one time and read it to Owen's dad. How lovely that this wonderful classic is still available! Beautifully illustrated and a wonderful, positive story for children.

Susan Moore Jordan",2014-02-28,2014
5.0,0001384198,"Classic story of perseverance - I loved this story as a child & so glad that it's been modernized in its look/artwork for the next generation! My 2.5 year old son loves this story & quotes ""I think I can"" on occasion!",2014-02-19,2014
5.0,0001384198,"As a teacher this book works so well when you are talking about motivation and determination to your class.  Just a note, I teach high school and the students are spell-bound when we use this story for a lesson.",2014-02-17,2014
3.0,0001384198,"I glossed over the ""mini"" description of this book, but it truly is diminutive.  If you want the regularly size book get another version but if you want the ultra small one this is the one for you.",2014-02-14,2014
5.0,0001384198,"A classic story, nice travel size.
Teach: perseverance & optimism.
Children will enjoy saying the author's unique name as well as chanting ""I think I can, I think I can""",2014-02-11,2014
5.0,0001384198,"This book will always be near and dear to my heart, both of my children love this story it's amazing!",2014-02-06,2014
5.0,0001384198,I read this story to my daughter and son constantly and no I have bought it for my great grand son,2014-02-04,2014
3.0,0001384198,"This is a gift for my son who is three.  He loves the little book.  Mostly he likes to point and talk about the pictures on the book as you read the story.  Since he is three, he cannot give me detailed feedback other than he likes it.",2014-01-31,2014
2.0,0001384198,"We love the story and wanted to buy my nephew his own copy. Unfortunately, no where in the listing did it mention that the book was pocket sized. I returned it. Amazon was great about that, as always, but I'd have much rather had the book.",2014-01-28,2014
3.0,0001384198,"I bought this for my nephew and I pictured it a big book but it came in itty bitty.  Palm size. Still a great book, just to small for a 2 year old.",2014-01-24,2014
5.0,0001384198,"The Little Engine That Could is a classic story I enjoyed as a youngster. Now, I get to share it with my own children. IMHO, a must-have for every library.",2014-01-19,2014
3.0,0001384198,I should have read the fine print before ordering this paperback copy.  The book is teeny-tiny and I could not read it to my class.  I had to go back and order the hardcover edition.,2014-01-19,2014
5.0,0001384198,Our grandson picked up this book and did not want to put it down.  He is two and currently in love with trains.,2014-01-11,2014
5.0,0001384198,"My son, (17 months), loves carrying this book around. It was so small, and easy to carry for him, that he brings it EVERYWHERE! I love reading the encouraging story to him, too. Great find!",2014-01-09,2014
3.0,0001384198,"I bough this to help my train-loving child with the ABCs, and while it is a cute little book, it's really not that great, and at times can be an awkward read.",2014-01-07,2014
5.0,0001384198,"I have always loved the ""I think I can, I think I can,""  and hear it joyfully say, ""I thought I could, I thought I could"".  We can al reread this one, you know?",2014-01-07,2014
5.0,0001381733,"Perfect, and an incredible buy",2014-12-29,2014
5.0,0001381733,This is a gorgeous edition of a book every child should have. We have several different versions and this is my absolute favorite. The art is very pretty and really captures the innocence of the poetry.,2014-12-28,2014
5.0,0001381733,classic. brought back childhood memories.,2014-12-14,2014
5.0,0001381733,This is a beautiful book with timeless illustrations. Exactly what I wanted for new parents.,2014-12-11,2014
5.0,0001381733,A gift for a great-grandchild who will be born next week.  Every child should have a copy of this book.,2014-12-10,2014
2.0,0001381733,"Returned, book was more damaged than published description.",2014-12-10,2014
5.0,0001381733,I have an older version of this book from the 1800's. Wanted to have a more recent version that can be handled and enjoyed. lovely verse that still has a place in children's hearts!,2014-12-10,2014
5.0,0001381733,Beautifully illustrated. Favorite Rhymes and excellent for finding something for the kids to memorize!,2014-11-24,2014
5.0,0001381733,"Beautiful classic, illustrations. As far as I can tell it's his entire collection. Many of his poems are mentioned in our homeschool curriculum, Writing with Ease & First Grammar Lessons. This is a great supplement and an excellent staple for any children's library.",2014-11-19,2014
5.0,0001381733,A classic. Loved to have a poem read to me at bedtime as a child. Comfort in a book of poetry.,2014-11-19,2014
5.0,0001381733,A classic for our grandson,2014-10-28,2014
5.0,0001381733,Beautiful book!,2014-10-21,2014
5.0,0001381733,This is a beautiful book.  I will be purchasing additional copies for gifts.,2014-10-16,2014
5.0,0001381733,Beautiful book.,2014-10-13,2014
5.0,0001381733,Book arrived in excellent condition! Love the illustrations!,2014-10-04,2014
5.0,0001381733,This brought back such beautiful memories from childhood. It was exactly what I was looking for.,2014-09-29,2014
5.0,0001381733,Lovely book! I remember my Grandma reading to me as a young child,2014-09-23,2014
5.0,0001381733,"I got this to read on our trip to Scotland and was returned to childhood memories, both of having it read to me and reading it to my younger brother and my own children. Robert Louis Stevenson captures the essence and innocence of childhood wonderfully. Truly a classic worth sharing through the generations.",2014-09-22,2014
4.0,0001381733,"There are so many gems in this book of verses for children to memorize. I especially enjoyed the one about eating goodly, or they will grow up spoiled by all the junk food snuck.",2014-08-30,2014
5.0,0001381733,My great granddaughter and family are enjoying it as did I in my childhood.  It is best read to small children after they learn nursery rhymes from Mother Goose.,2014-08-13,2014
5.0,0001381733,"This is a gift....shhhhhh....  Still have this good from childhood and I am OLD.  Loved the illustrations and of course,the verses are a part of my dwindling memory bank",2014-08-11,2014
3.0,0001381733,"A lovely reminder, but not laid out very well, and of course, unillustrated. Free, but this should not be your only copy.",2014-08-04,2014
5.0,0001381733,Poems are so fun and thrilling to read. It takes me back to my childhood.  Illustrations are excellent!,2014-07-30,2014
5.0,0001381733,Brings back childhood memries,2014-07-24,2014
5.0,0001381733,"Will give to my 6yr.granddaughter and use the
Favorite poems for the 10yr. old",2014-07-11,2014
5.0,0001381733,i love presenting my grandchildren with poetry and this book is a great source.,2014-07-10,2014
5.0,0001381733,A beloved classic.,2014-07-06,2014
5.0,0001381733,Love both the author and Tasha Tudor...how could one go wrong!,2014-07-01,2014
4.0,0001381733,Love it!  Beautiful pictures and beautiful old time verses by R.L.S.  Great for story time for some child with a fanciful imagination.,2014-06-23,2014
5.0,0001381733,"I grew up reading and loving this collection - I wonder what happened to our family copy? I recently read ""Under a Wide and Starry Sky"", a biography of Robert Louis Stevenson and his wife Fanny, and wanted to revisit the poems. They did not disappoint and were even enhanced by knowing more about the author. So many of the poems capture very well the childhood experience of wonder at the world, imagination, being in the moment. I'll be buying a copy for my almost-2-year-old granddaughter!",2014-05-23,2014
5.0,0001381733,"My wife was extremely happy to see this book come out of the packaging, she loves the great authors, Thank You!!",2014-05-18,2014
5.0,0001381733,"I PURCHASE THIS FOR MY OLDER SON DUE TO LIKING THE CLASSICAL BABY'S POETRY SHOW....SEEING ONE OF THE POEMS FROM THE SHOW IN THIS BOOK, I GOT IT FOR HIM.....POEMS ARE BEAUTIFULLY DONE & IMAGES ARE NICE TOO.",2014-05-14,2014
5.0,0001381733,"I love reading these classic poems to my children.  I'm always looking for good literature to offset the commercial garbage my kids are constantly exposed to.  Also, you can't beat the price!",2014-05-01,2014
5.0,0001381733,"I have the first edition from the 1950's that I read to my son in the 80's and hopefully for my grandchildren.  Although the new book has a few less poems, it is wonderfully illustrated and interpreted with cultural diversity .  Gyo Fugikawa is my favorite illustrator and she brings a very old classic to life, even in 2014.  perfect book to bring to a baby shower.  No one else will think of it!",2014-04-30,2014
5.0,0001381733,I have given away three of these books in the past few years to young moms and to a young poetry enthusiast.  The perfect collection of poems to start whet the appetite of one just beginning to read poetry.  This is a good edition of the collection with beautiful pictures and line drawings.,2014-04-29,2014
5.0,0001381733,This has been one of my favorites since childhood.  I wanted it in my Kindle so these beautiful poems would be handy to read at any time.,2014-04-24,2014
5.0,0001381733,"Great book. Fantastic illustrations. I bought the original one then ordered a few additional (one for me, one for my grandmother who collects Tasha Tudor illustrations).",2014-04-17,2014
5.0,0001381733,"We were asked to give a child's book for a baby shower gift instead of a card and I picked this.  Beautiful illustrations by Tasha Tudor and of course the lovely poems by R.L. Stevenson which I hope the new little one will enjoy when he is old enough.  Thank you!, Carolyn",2014-04-15,2014
5.0,0001381733,"I loved and memorized many of these poems when I was a child more than 80 years ago.  I have given copies to my grandchildren and, now, my great grandson.  My fondest memories of this book are sitting on my mother's lap as she read the poems to me.",2014-04-12,2014
5.0,0001381733,"This was my favorite book as a child.  Now I've given it to my new Great Grandson. (And, there were no duplicates of this book.  My granddaughter received 5 Goodnight Moons)",2014-04-12,2014
5.0,0001381733,"This is a great book.
The Verses are fun to read
Children enjoy listening
And early readers can read it to you.
You may want to sneak a peek on your own, too.
A classic.
This is a nice edition, as the illustrations are somewhat like the originals.",2014-04-03,2014
5.0,0001381733,"I read some of these to my 4 yr. old who then paused  and said, ""I don't get it"". Good book to introduce your child to different reading styles! Reading them generates great conversation w/ your kids!!",2014-03-24,2014
4.0,0001381733,"Robert Louis Stevenson is a very good writer. This book is interesting, fun and educational. There aren't any pictures, but I liked it anyway. This book features  poems about animals  and nature
I enjoyed reading it",2014-03-20,2014
5.0,0001381733,I gave this book as a gift to a four year old.  I have always loved Robert Lewis Stevenson's poems and the book I own I have read to my children and grandchildren many times. I know many of the poems by heart.  When I was looking for a gift book for a four year old and discovered that this book was illustrated by Tasha Tudor I couldn't resist buying it.  His parents were equally delighted to receive it.,2014-03-13,2014
5.0,0001381733,"My Mother read these poems to my brother and I from the time we were quite  small.  When I needed to recite a poem in high school, My Shadow was it!",2014-03-02,2014
5.0,0001381733,"Parents - BUY THIS !
Grandparents - Buy this !
Teachers - Buy this !
Fans of poetry - Buy this !
Kids - Nag your parents to buy this !

This is poetry and spectacular artwork that grabs all ages. You will read and re-read this for a lifetime.",2014-02-14,2014
5.0,0001381733,"not as good as a print copy, but better than nothing at all! Robert Louis. Stevenson's poetry is a delight.",2014-02-08,2014
3.0,0001381733,"I had planned to use it as a gift, so I was disappointed to find that there was writing inside the book.",2014-02-02,2014
5.0,0001381733,"One of Robert Louis Stevenson's Great Books. Many of the poems are remembered from childhood.  Stevenson is one of children's best authors.  His books are still well read, especially but not exclusively by chilren and young people.",2014-01-17,2014
5.0,0001381733,Lovely book to expose the very young to their first poetry! Pretty book with nice artwork. Great addition to our preschool!.,2014-01-13,2014
5.0,0001381733,"The poems here stand up to the test of time.  They appeal to children of all ages, especially when read aloud.",2014-01-13,2014
5.0,0000013765,Exactly what was wanted.  Gave for gift.,2014-08-11,2014
5.0,0001711296,Love it,2014-12-11,2014
5.0,0001711296,Awesome book!,2014-11-30,2014
5.0,0001711296,Good,2014-11-12,2014
5.0,0001711296,"Great little story, I got the tape & book",2014-09-07,2014
5.0,0001472933,Very good work by Clarence Larkin. I really loved the book and enjoyed reading it. I found it very helpful in my Sunday school teachings.,2014-01-11,2014
5.0,0000230022,Great quick and easy read!,2014-09-15,2014
5.0,0001954563,The Laughing Dragon is a classic!! I am so grateful to have found a copy in good shape for my grand daughter.,2014-02-07,2014
5.0,0001716069,Great.,2014-11-27,2014
5.0,0001716069,This book has some of my favorite stories from childhood.,2014-11-21,2014
5.0,0001716069,Good,2014-11-12,2014
5.0,0001716069,"Great set of stories.  My 2 year old loves ""King Looie Katz"".",2014-10-01,2014
5.0,0001716069,"Thank you,",2014-08-17,2014
5.0,0001716069,".I read this book to my daughter when she was 2-3 yrs old; now she's reading to her son!!!  ""I can lick 30 Tigers"" is one of a couple of Seuss stories in this book",2014-06-26,2014
5.0,0001716069,"This is a great book, my kids LOVE to read it and love having it read to them. The three stories in this book are fun for kids of all ages to read.. definitely 5 stars to my family and me..",2014-05-03,2014
5.0,0001716069,"I bought this book for 30 Tigers but remembered King Louie Katz, and the Thinker-Upper stories after we got it in the mail. We love them all!",2014-03-08,2014
5.0,0001716069,My son suggested I get this for my 6 yr. old granddaughter. He had this book as a child and loved it.,2014-02-08,2014
5.0,0002103826,Ordered for a gift.,2014-12-16,2014
4.0,0002103826,No Comments Good Or Bad,2014-11-30,2014
4.0,0002103826,An enjoyable collection of western short stories!! Nobody does it like Louis L'Amour!  It's like watching those old black and white westerns on TV on Saturday mornings.,2014-08-21,2014
5.0,0002103826,Great collection.  Great author.,2014-07-05,2014
5.0,0002103826,"the more I read the more i appreciate what it takes to be an excellent writer as to a writer. L'amour has been there and donr that so he can back up his writing. I've been to many places we writes about , so it's more real to me .",2014-06-05,2014
5.0,0002103826,My Dad is a huge Luis L'Amour fan. Will be getting the rest of the vulumes for him soon. Thanks,2014-05-14,2014
5.0,0002103826,Great little Book - good service as well - great communication. I would highly recommend to anyone. Thanks for everything.,2014-04-10,2014
