overall,asin,reviewText,time,year
5.0,0002051850,"This is a tough uncompromising powerful book done as only Hemingway can. Hemingway put his hands into the entrails of life, his writing transcends rights or wrongs of morality politics history to be simply truthful. A profoundly human story of war, life, and love...",2018-01-15,2018
5.0,0002051850,"This indeed is perhaps his best work as he places you inside the characters which are sketched precisely. Written in the middle of his career it captures much of his style. The images are clear and magnetic. The ending is gripping. One can feel the intense purpose and need to take out this bridge and yet see the fragilities of military strategy and execution. Certainly 4.5 to 5 stars and from my reading of most of his books and all of his short stories, this is my choice to recommend if one has to pick a single book.  Cactus Ken",2018-01-10,2018
5.0,0002008599,"love the book, everyone should read this book",2018-01-21,2018
5.0,0001945424,"Truly well written. Good character development, good surrounding scenery descriptions. Could visualise the scenes that were being laid out really enjoyed it",2018-04-10,2018
5.0,0001945424,Great book!,2018-04-06,2018
5.0,0001945424,Great book.  Easy to follow and loved plot.,2018-04-05,2018
5.0,0001945424,"Secret Garden holds memories of my being read to as a child, of sharing the story with my children with great delight,
and now my grandchildren.  It is a beautiful, ageless story of hope enduring, beauty in relationships, and love of nature.",2018-04-04,2018
5.0,0001945424,A must read for every child.  This is a book every parent needs to read to their child.  Don't rely on the movie.  Never substitute a movie for a well-written book.,2018-04-04,2018
5.0,0001945424,One of my favorites.  I also have in hard copy.,2018-04-04,2018
5.0,0001945424,This is an awesome book! I'm so glad I took the time to read it. I would recommend this to pretty much anyone.,2018-04-02,2018
5.0,0001945424,An outstanding book that draws the reader into the garden where mystery and magic engulf and enhance the reader's desire to learn why the garden is a secret!,2018-04-01,2018
5.0,0001945424,"This is a true classic. Love this book.  Read it as a youth, and it hasn't lost any of it's charm or appeal.  We read it in Book Club and everyone loved it and was touched by it.  There were some who'd never read it and they loved it as much as those of us who had read it.  What a poignant story of a lonely little girl and a lonely little boy, brought together by a beautiful garden and their friendship with a nature-loving, kind  and sincere other child.  Just beautiful.",2018-03-30,2018
5.0,0001945424,happy birds are a good thing!,2018-03-28,2018
5.0,0001945424,"I've seen the movie but until now have never read the book, and thoroughly enjoyed it.  There is definitely something magical about the wonder and imagination of children, something that has the power to heal.",2018-03-27,2018
5.0,0001945424,"I loved this book!  It grabbed me and took me into the lives of two children with different sorts of disadvantages.  But hope and love and a strong spirit saw them through (together, but with help from others too) to complete health.  They shocked those around them who had them pegged for ill, dying and unwanted ... but ... saw the immense change that comes with love, HOPE and what they called ""magic.""  The story was woven with skill and was AWESOME.  I totally recommend this book.",2018-03-25,2018
5.0,0001945424,This book is wonderful for both children and adults. Its full of wisdom and is a great adventure from beginning to end!,2018-03-22,2018
5.0,0001945424,Enjoyed this revisit of a beloved childhood book.  Nice surprise to read the new added touches!,2018-03-20,2018
5.0,0001945424,This has been one of my favourite books since forever. I liked it when I was a kid because it had two quite revoltingly rude children as the heroes. The background of the garden and of how they both change as they come to understand what true affection and love is.,2018-03-17,2018
5.0,0001945424,"It is a story of a girl Mary who loses her family, a  boy Colin who's family has ignored him and an a commoner boy Dickon who is knows so much about nature. They come together and discover a secret garden. The book is good for kids and young adults too.",2018-03-17,2018
5.0,0001945424,This reminds me of the secret garden Movie,2018-03-12,2018
5.0,0001945424,"I assume I should have read the book in my tween years. Did not know of the book.found it in ny library shop. I read on the plane in 3 hrs. It's sweet, it's fun, it's full of hope. A positive experience- although the participants were crossed, spoiled and cranky, with tempers. The message is: positive attitude, friends who cheer you up and support your goals have to be treasured in this secret garden which I believe is an allegory of friendship and desire of improvement. In skills, in attitude, in empathy, in perceiving the world though a clear glass. Gave me joy.",2018-03-10,2018
5.0,0001945424,"I loved it! I would recommend to all! The author brilliantly demonstrates the magic of friendship,  rebirth and  positive thinking!",2018-03-09,2018
5.0,0001945424,Love this book. Read this when I was 12 years old. Enjoyed it than as well as now.,2018-03-08,2018
5.0,0001945424,"When I first began A Little Princess,  I put it aside, but when I picked it back up,
I could not stop reading until the end. The story held so many meaningful passages that I left it a better person! Delightful story with you love and others you despised!",2018-03-06,2018
5.0,0001945424,"This book is a classic beauty. Id read it years ago as a youngster and decided to buy it for myself after telling my sister all about the characters. Now, I find it even more beautiful than I was able to appreciate then.
A Little Princess is about the power of imagination, friendship, hope. Believing in yourself and who you are, looking at the person inside and ignoring external trappings. Considering it was written during imperialism and at a time when social classes were still quite rigid, especially in England where the story is based, its impressive that this book manages to exude such humanism while portraying the authenticity of the society and the times.
Readers will fall in love with Sara, Becky, Ram Dass, the Large Family, and all the other folks (human and animal companions!) as they learn lessons about people and themselves. Its an entertaining, empowering, and inspiring read for all ages.",2018-03-03,2018
5.0,0001945424,"This unusual tale kept me glued to the read. Spoiled (out of neglect) children find one another folliwing the deaths of their parents. Together they discover a kind of ""magic"", that transforms them.
So sad that the author has long since passed on. I would have loved to have told her how thoroughly I enjoyed this book.",2018-03-03,2018
5.0,0001945424,"A delight for all ages. In a world where wholesome literature is hard to find, this book is a joy and not just for children.",2018-03-02,2018
3.0,0001945424,good book,2018-03-02,2018
5.0,0001945424,Beautiful story. Wonderfully written. Uplifting. Classic.  Suspenseful without being scary. Pure delight. Visually stimulating and imaginative.  Redemptive without being preachy.,2018-03-01,2018
5.0,0001945424,Excellent read!  Could put it down. The allegorical theme is magnificent and totally absorbing.  Characters are lovable as well as acutely defined.,2018-02-28,2018
4.0,0001945424,"Cute story and I really liked it.  It might be a childrens book, but I thought it was pretty good!",2018-02-24,2018
5.0,0001945424,Its good story,2018-02-21,2018
5.0,0001945424,Love it,2018-02-21,2018
5.0,0001945424,A classic tale for all 12-year old girls.,2018-02-19,2018
5.0,0001945424,love it,2018-02-18,2018
5.0,0001945424,"A wonderful  example of the power and strength that comes from positive thinking, and the healing properties of Mother nature",2018-02-18,2018
4.0,0001945424,"Nice small book, it's a gift for my niece and she can carry it in her purse",2018-02-13,2018
5.0,0001945424,I loved it when I was forced to read it in 6th grade and I still love it 52 years later!,2018-02-10,2018
5.0,0001945424,I so enjoyed the symbolism.,2018-02-10,2018
5.0,0001945424,"I enjoyed very much reading about all the children and the creatures. Mary, Dickinson, and Colin were quite unforgettable. Let the magic continue for all of us.",2018-02-08,2018
5.0,0001945424,"I was shocked at how much I liked this book/cd. The narrator is very good. What really stands out though is that every character in this book transforms into a better version of themselves. Its positive, uplifting and delightful.
If you have children, this is a must. It was clearly written to teach kids (and adults) about the power of beliefs - positive beliefs, religious, self-improvement, believing in yourself, magic - the book encompasses all belief systems - to say - just believe in something positive and watch how it influences your life for the better.",2018-02-04,2018
5.0,0001945424,Good shape,2018-02-03,2018
5.0,0001945424,God has given me this Word for more than a year.  It doesnt cost to be kind - as Sara showed.  I must have read this in my childhood - some parts I vividly remember and others not at all.  It is about happiness and sadness through a childs eyes.,2018-01-28,2018
5.0,0001945424,High quality narrator and good story.,2018-01-26,2018
5.0,0001945424,Sara Crewe is delightful in this novel. It is so difficult not to fall in love with her as she makes her journey through the ups and downs of being a little princess. This is a must-read for any age.,2018-01-25,2018
5.0,0001945424,This book has a way of making one believe that perhaps all can be right with the world. One of my favorites that I originally read as a child and I revisit its pages every few years.,2018-01-24,2018
5.0,0001945424,One of my favorite stories as a kid now grown up its still one of my favorites!! Recommend everyone to read this lovely story.,2018-01-23,2018
4.0,0001945424,Very nice,2018-01-21,2018
5.0,0001945424,"I've read this several times,  and am currently reading it aloud to my son. I love this book.  It makes me wish for spring every time.  The Magic of love,  friendship, and God waking up the earth and hearts is beautiful.",2018-01-20,2018
4.0,0001945424,"Despite being a voracious reader, there are some books considered ""children's classics"" that I have never read.  I decided to rectify this recently by picking up ""The Secret Garden.""  I was somewhat familiar with the story, as I'd watched a film adaptation of the story at one point, but am fully aware that books and their movies can often be vastly different.  So though I could predict certain things about the story as I read, I still found it an enjoyable read... even if it isn't my favorite book, and certain elements felt strange in their inclusion, especially towards the end.

""The Secret Garden"" follows Mary, a spoiled and unlikable young girl and the daughter of a British officer living in India.  When her parents die of a terrible sickness, she's shuttled off to England to live with a reclusive uncle, and finds herself lost and alone in the gloomy manor.  But as she sets out to explore her new home and make sense of this strange new land, she discovers the titular secret garden -- a garden that has been locked up since her aunt died in a tragic accident ten years ago.  Enchanted by the garden, Mary sets out to tend it and bring it back to life, aided by a grouchy gardener, a soft-hearted animal-loving boy named Dickon... and Colin, a cousin who has been locked inside all his life and treated like an invalid.  The garden turns out to be just the thing both Mary and Colin need to revitalize themselves... and it just may finally bring healing to a family long broken by tragedy...

""The Secret Garden"" is an enchanting novel, told with an almost fairy-tale-like language that evokes the sights, sounds, and smells of the English moors and gardens and their inhabitants.  The writing style is lovely, and paints clear pictures in the mind.  The heavy Yorkshire accents of certain characters can be tricky at times, but I managed anyhow.  And while Dickon as a character feels a little too good to be true, almost straying into Mary-Sue territory, it's nice to see Mary and Colin develop as the book goes in, gaining confidence in themselves and shedding some of the selfishness and bad temper their sheltered lives have given them.

The biggest flaw, in my opinion, is that the book strays into a weird fantasy/magical-realism realm toward the end, which I feel wasn't foreshadowed very well.  I love fantasy and don't mind magical realism, but it felt out of place here, especially with Colin going on about studying ""magic"" while at the same time declaring he wants to be a scientist.  It just felt odd to me, and while it might be a product of its time (this book IS over a century old), it did taint my enjoyment somewhat.

Still, complaints aside, I can easily see why ""The Secret Garden"" enjoys a reputation as a children's classic.  It's not the best children's novel I've ever read, but I enjoyed it, and am glad I gave it a chance.  Perhaps I'll pick up the author's other classic, ""A Little Princess,"" sometime in the near future...",2018-01-20,2018
5.0,0001945424,"A lovely story about a young girl and boy who both had a sad childhood.  Then through their friendship with others sees the world as a beautiful place.  Which lets them blossom with happiness and heals their troubles.

The garden represents the importance of how loving and nurturing something will help one grow.",2018-01-19,2018
4.0,0001945424,It is as described,2018-01-14,2018
5.0,0001945424,"A wonderful story and even better since it was downloaded for free! In this classic tale read about a group of children as they go through life adjustments, learn about themselves, and become better and smarter as they band together to restore what was once a secret garden.  A wholesome and enjoyable read.",2018-01-14,2018
5.0,0001945424,I read this book as a child and loved it.  I read of again at 53 and cried with joy and the beauty of God's magic.  It is a beautiful timeless story that I love.,2018-01-11,2018
5.0,0001945424,great,2018-01-09,2018
4.0,0001945424,Very charming and captivating story!,2018-01-09,2018
5.0,0001945424,"One hundred years (plus) later and this book holds up extremely well. I have never read it before and I'm so glad I put it on my list to read this year.

I love gardening and the joy and magic that is discussed about being outdoors and communing with nature resonated with me.

It is a simple adventure but holds a greater and wider meaning on how to live a happy life. I would definitely recommend reading, especially in spring when one can watch the Earth bloom along side the secret garden.",2018-01-08,2018
5.0,0001844423,"Lovely books. The covers are brightly covered and there are illustrations all throughout the set! This is great for my 2nd grade reader. She doesnt LOVE chapter books yet, so its fun for her to still have some pictures throughout. Love the story and C.S. Lewis never disappoints!",2018-04-23,2018
3.0,0001844423,"This book was not in the condition I expected. It said ""very good,"" but it's ""good"" at best. The book is whole and complete, but the paperback cover has tears and folds.",2018-04-23,2018
5.0,0001844423,bought for grandson and he loves.  i will be borrowing them from him to read,2018-04-21,2018
5.0,0001844423,He was so surprised to see how many stories their were. So glad it's all in one book and not too bulky.,2018-04-20,2018
5.0,0001844423,"These are my favorite books of all time, that i have read and reread over the last 50 years.  Being able to have them on my Kindle so I can read them anytime or anywhere is great.",2018-04-19,2018
5.0,0001844423,"We really enjoy this set and have listened to these stories many times.  Each book is read by a different actor and they are very well done.  My personal favorite is Alex Jennings reading ""The Horse and His Boy.""",2018-04-14,2018
5.0,0001844423,"Whats to say, they are small compact and perfect to go be as a gift.",2018-04-14,2018
5.0,0001844423,Great series for a great price. My kids have enjoyed it.,2018-04-14,2018
5.0,0001844423,"This was a great intro into a new world full of wonder, magic and the parallels of our own. C. S. Lewis is indeed a Master storteller leaving you eager to read more!",2018-04-14,2018
5.0,0001844423,"This is quite rightly a classic of children's literature, I reread all the books at least once a year.",2018-04-10,2018
5.0,0001844423,"What can I say, it's classic C.S. Lewis. The whole series is genius. I discovered I had not read them in proper sequence first time around. They are marked very clearly here.",2018-04-10,2018
5.0,0001844423,"Our daughter just turned 5 and she loves these books. We finished the first book within 2 weeks (busy otherwise we'd finish sooner),she looks forward to the second book and so do I!",2018-04-06,2018
5.0,0001844423,I have always wanted to read the Chronicles of Narnia. I recommend this book to anyone looking for a smile!,2018-04-02,2018
3.0,0001844423,good,2018-03-29,2018
5.0,0001844423,"So convenient for the kindle, and when all together a pretty fast read.  This is a wonderful set  of books to read for everyone who loves an imaginative and expansive realm of possibilities with an inquisitive mind.",2018-03-28,2018
5.0,0001844423,Our favorite CSLewis book!  My 6th graders loved it too!,2018-03-28,2018
4.0,0001844423,"in my opinion, Not as good as The Lion the Witch and the Wardrobe.",2018-03-26,2018
5.0,0001844423,great gift,2018-03-25,2018
5.0,0001844423,"I read these when I was in my early teens, now, 20 years later they are still just as good as I remember.",2018-03-24,2018
5.0,0001844423,One of my all time favorites from childhood!,2018-03-22,2018
5.0,0001844423,Very interesting tale by C.S. Lewis. My third graders are reading this in school.,2018-03-21,2018
5.0,0001844423,Best book ever,2018-03-20,2018
5.0,0001844423,"Even better than the movies... I was quite pleased.  Little wonder Narnia has become a love for all ages, any generation. I will most likely read again...and again. ",2018-03-15,2018
1.0,0001844423,I didn't order this on Amazon!,2018-03-04,2018
5.0,0001844423,"One of my favorite books. This particular version is quite compact, but the traditional illustrations are still in here, I think all of them.",2018-03-03,2018
5.0,0001844423,This was a Christmas gift to my eight year old granddaughter. I definitely recommend The Chronicles of Narnia to all children. The artwork in this set is lovely.,2018-03-02,2018
5.0,0001844423,This set of books is a classic.  Everyone should own it.,2018-02-28,2018
5.0,0001844423,"Somehow these wonderful books have been ""dumbed down"" in versions since the original printing.  Nice to find one written so adults will enjoy them.",2018-02-26,2018
5.0,0001844423,An absolute read for anyone wanting to get away from the world for a while,2018-02-25,2018
5.0,0001844423,Terrific!,2018-02-21,2018
5.0,0001844423,Good books nice packaging. Bought  to use for sleep but I  can not as they are dramatized and often have loud noises. I found the book a boy and his horse hard to get through. Good books for kids.,2018-02-20,2018
5.0,0001844423,Great book for the grand kids. I recommended it!,2018-02-17,2018
5.0,0001844423,Our Grandkids love this series and the readers were exceptional!,2018-02-16,2018
5.0,0001844423,great book,2018-02-13,2018
5.0,0001844423,Product was as advertised and delivered promptly,2018-02-10,2018
5.0,0001844423,The book is in very good condition.,2018-02-09,2018
5.0,0001844423,very good,2018-02-09,2018
5.0,0001844423,great stories I enjoyed them as fi my grezgesnckids,2018-02-02,2018
5.0,0001844423,My 10 year old granddaughter was not dure she would like this series. She LOVED it.,2018-01-30,2018
5.0,0001844423,So great to listen to.,2018-01-29,2018
5.0,0001844423,It is a clever beginning to great adventures for us all to use our imaginations. I highly recommend it for all ages.,2018-01-25,2018
2.0,0001844423,This was a huge book and would have been impossible to hold to read !,2018-01-25,2018
5.0,0001844423,Daughter loves it!,2018-01-20,2018
5.0,0001844423,beautifully done - my granddaughter began reading it immediately,2018-01-17,2018
5.0,0001844423,Love listening to the CDs while long driving trips.,2018-01-15,2018
5.0,0001844423,Got this box set of the Narnia books for my grandniece last Christmas. She LOVES it!,2018-01-12,2018
5.0,0001844423,Loved this book. Classic.,2018-01-11,2018
4.0,0001844423,I really enjoyed reading this story all over again,2018-01-09,2018
5.0,0001844423,Obviously the books are good; this is a convenient format to have them all in and its cheap. If you plan on reading this for years to come or pass it down eventually then buy a hardcopy or set of hardcopies.,2018-01-08,2018
4.0,0001844423,"A bit light and sometimes goofy, but sweet and magical as well. Plenty of interesting and cool back story. A fun read, and fast.",2018-01-06,2018
4.0,0001844423,cool,2018-01-06,2018
5.0,0001844423,"A wonderful old-fashioned style tale that sets the stage for The Lion, the Witch & the Wardrobe. Read the series-it will bless you.",2018-01-04,2018
5.0,0001844423,Fantastic narration brought this story to vivid life! We enjoyed this classic thoroughly.,2018-01-01,2018
5.0,0001951076,This is a classic and always a favorite.,2018-04-17,2018
5.0,0001951076,Great book!,2018-04-02,2018
5.0,0001951076,Love Dr. Suess great book,2018-03-31,2018
5.0,0001951076,classic,2018-03-30,2018
4.0,0001951076,Got this as a gift. Cute and durable so that a baby can play with it. Only has about 4 actual pages counting the cover and the back. Its cute but kinda overpriced.,2018-03-26,2018
5.0,0001951076,Great!  Used in a preschool library.,2018-03-18,2018
5.0,0001951076,great shower gift,2018-03-18,2018
5.0,0001951076,One of my fav Dr. Seuss books.,2018-03-15,2018
5.0,0001951076,exactly as expeceted,2018-03-14,2018
5.0,0001951076,Always a favorite....no matter what grade I teach.,2018-03-06,2018
5.0,0001951076,granddaughter loves the cat in the  hat,2018-03-05,2018
5.0,0001951076,Dr. Seuss birthday was today so we read this. They loved it. Thank you dr. Seuss. You are always appreciated.,2018-03-02,2018
5.0,0001951076,good price fast shipping.,2018-02-20,2018
5.0,0001951076,My son keeps reading it over and over again,2018-02-14,2018
5.0,0001951076,I forgot how good this book is and it allows you to open the discussion about your kids telling you things when they happen.,2018-01-29,2018
5.0,0001951076,Purchased for a charity donation.,2018-01-29,2018
4.0,0001951076,good,2018-01-21,2018
5.0,0001951076,Great set of books for my granddaughter,2018-01-10,2018
5.0,0001951076,Thanks!,2018-01-09,2018
4.0,0001951076,"Beautiful books in a sturdy case and I received them much faster than I'd expected. The four stars is because they fail to mention that these are not full-size books. They're about 4 1/2"" x 6"". The size doesn't appear to affect the content though.",2018-01-09,2018
5.0,0001951076,this is the tiny book size not the big ones,2018-01-06,2018
